1.517e+09,1.5749e+09,2.8863e+08,6.1983e+10,6.5149e+10,5.003e+10,-5.0126e+10,1.7972e+11,-1.8231e+11,0.00044687,0.00042516,1.9798e-06,-9.8948e-08,9.876e-08,3.5476e-07,-3.5988e-07,0.00087203,4.8708e-10,4.28e-13,1.3362e-13,-2.5299e-26,-4.6933e-19,-1.9538e-26
9.4776e+08,9.3936e+08,4.9491e+08,4.0867e+10,4.1204e+10,-7.7515e+10,3.4177e+11,5.002e+10,3.0993e+11,0.00073894,0.0007329,8.8756e-06,2.243e-06,-5.0872e-07,3.2827e-07,2.034e-06,0.0014718,3.5155e-10,4.4407e-11,8.9378e-12,1.3143e-22,1.1337e-16,-1.714e-22
4.1884e+08,4.4938e+08,3.0581e+08,1.8102e+10,1.8394e+10,6.07e+09,-4.7979e+10,2.7471e+11,-2.9856e+10,0.0015021,0.0014783,2.4974e-05,-2.0945e-06,2.6499e-07,1.1992e-05,-1.3034e-06,0.0029804,3.0628e-09,4.5939e-10,9.9046e-11,1.8651e-20,-3.3359e-15,-6.0338e-21
8.3231e+08,8.3563e+08,-1.3119e+09,3.5788e+10,3.5262e+10,-9.3486e+10,-4.6726e+10,4.6302e+10,1.2868e+11,0.00081299,0.00082511,-3.0248e-05,-4.198e-07,-8.399e-07,4.1598e-07,1.1561e-06,0.0016381,3.8067e-09,1.1425e-11,9.9995e-14,7.8247e-26,-1.066e-18,-5.4503e-26
7.3734e+08,7.9393e+08,-2.2448e+09,3.4176e+10,3.7382e+10,-5.6471e+10,-1.8178e+10,6.5762e+11,4.57e+11,0.0008293,0.00075818,-4.9799e-05,-1.5563e-07,-4.8349e-07,5.6304e-06,3.9127e-06,0.0015875,1.4977e-08,8.7315e-11,4.1732e-11,-1.3509e-21,-5.035e-15,1.5627e-21
1.0593e+09,1.178e+09,-4.2518e+09,4.1672e+10,4.022e+10,-2.3435e+10,-4.4746e+09,1.1216e+11,-1.7707e+11,0.00053584,0.00055519,-5.6646e-05,-2.0253e-08,-1.0607e-07,5.0766e-07,-8.0147e-07,0.001091,1.3209e-08,1.0052e-12,1.0612e-12,-5.4419e-25,8.8886e-17,1.276e-24
1.0568e+09,1.0117e+09,-3.3024e+09,4.1754e+10,4.5375e+10,2.5241e+11,-1.2234e+10,-2.8532e+11,-9.3751e+10,0.00072231,0.00066466,-5.2569e-05,-6.9172e-08,1.4272e-06,-1.6133e-06,-5.301e-07,0.001387,1.4378e-08,3.6725e-11,3.6354e-12,3.2091e-24,2.0059e-16,-1.2322e-23
9.573e+08,1.0305e+09,1.0972e+09,4.2886e+10,4.172e+10,7.7434e+10,6.8599e+09,6.6109e+11,1.8608e+11,0.0006372,0.00065501,1.6758e-05,3.6832e-08,4.1576e-07,3.5496e-06,9.991e-07,0.0012922,1.4406e-09,1.7128e-11,1.4864e-11,3.8573e-23,5.3358e-16,2.3325e-22
1.1428e+09,1.1648e+09,1.1707e+09,4.965e+10,4.979e+10,-1.955e+11,-1.1235e+11,-5.7867e+10,1.2173e+11,0.0005949,0.00059322,1.3987e-05,-4.4379e-07,-7.7227e-07,-2.2859e-07,4.8086e-07,0.0011881,7.8537e-10,5.5768e-12,5.3702e-13,5.2508e-25,1.0347e-17,-1.6495e-25
9.7866e+08,9.8025e+08,3.6357e+07,4.2972e+10,4.1513e+10,-3.2983e+10,7.389e+10,3.4132e+11,1.6097e+11,0.00065781,0.00068093,5.7611e-07,4.1541e-07,-1.8543e-07,1.9189e-06,9.0495e-07,0.0013387,5.3575e-10,6.5791e-12,5.9667e-12,1.0004e-23,1.1787e-16,1.0832e-23
1.2509e+09,1.2652e+09,-1.3203e+09,5.1386e+10,5.075e+10,6.2123e+10,1.2083e+11,-1.093e+11,-1.137e+11,0.00054677,0.00055363,-1.4225e-05,4.194e-07,2.1563e-07,-3.7937e-07,-3.9465e-07,0.0011004,8.5646e-10,3.7348e-12,3.3648e-14,1.4256e-26,1.9879e-19,-8.94e-27
6.7086e+08,6.6741e+08,-1.3978e+09,3.349e+10,3.2315e+10,-1.1107e+11,-1.6083e+10,2.6459e+11,3.1429e+11,0.0010592,0.0010977,-4.5817e-05,-2.2431e-07,-1.5491e-06,3.6902e-06,4.3833e-06,0.002157,9.8803e-09,8.8549e-11,2.0046e-11,-5.841e-22,-1.647e-15,3.5736e-22
4.732e+08,5.013e+08,-1.6863e+09,2.1709e+10,1.5612e+10,1.376e+11,7.3683e+10,1.5239e+11,-1.2182e+11,0.0011921,0.0016577,-0.00012876,2.9575e-06,5.5232e-06,6.1167e-06,-4.8895e-06,0.0028498,2.8304e-07,1.1685e-10,8.2744e-11,1.2153e-22,3.5186e-14,8.1689e-21
1.3751e+09,1.3433e+09,5.0499e+09,5.5513e+10,5.6569e+10,1.2234e+11,1.6678e+11,-1.3767e+11,2.9331e+11,0.00049103,0.00048186,4.3834e-05,4.4187e-07,3.2414e-07,-3.6477e-07,7.7713e-07,0.0009729,7.7698e-09,4.6455e-12,1.2187e-12,-2.4837e-25,2.595e-17,1.7345e-24
8.0202e+08,8.9726e+08,-1.7523e+09,3.6292e+10,3.9697e+10,3.3486e+08,-7.5704e+10,6.6884e+11,1.928e+11,0.00076384,0.00069831,-3.3717e-05,-5.4253e-07,2.3998e-09,4.7932e-06,1.3817e-06,0.0014621,8.8416e-09,6.4132e-11,1.9984e-11,1.1848e-22,-1.8519e-15,5.3743e-22
3.586e+08,3.9988e+08,-2.9784e+09,1.6922e+10,1.694e+10,-1.0879e+11,3.53e+10,3.0615e+11,4.6678e+10,0.0016279,0.0016261,-0.00028622,1.8887e-06,-5.8206e-06,1.638e-05,2.4975e-06,0.0032541,3.277e-07,1.2601e-09,3.448e-10,4.8418e-20,6.8931e-14,-1.1744e-19
1.1632e+09,1.1642e+09,-6.8366e+08,4.948e+10,4.7773e+10,-6.3558e+10,3.8895e+10,-1.8077e+11,-2.7668e+10,0.00059682,0.00061815,-8.5408e-06,1.6245e-07,-2.6546e-07,-7.55e-07,-1.1556e-07,0.001215,7.4675e-10,1.5452e-12,4.9629e-13,-2.7077e-25,-3.3205e-18,3.8428e-25
1.2173e+09,1.296e+09,-2.4259e+09,5.0765e+10,5.1388e+10,4.3448e+10,-3.2319e+09,2.4588e+11,-2.2345e+11,0.00053535,0.00052886,-2.5273e-05,-1.0757e-08,1.4461e-07,8.1838e-07,-7.4372e-07,0.0010642,2.597e-09,8.7148e-13,1.0112e-12,-9.7271e-25,4.7009e-17,-7.0804e-25
1.0004e+09,1.0796e+09,1.851e+09,4.3153e+10,4.2001e+10,-2.9476e+11,-9.7467e+09,6.0825e+11,-9.1057e+10,0.00060162,0.00061811,2.6513e-05,-4.8298e-08,-1.4606e-06,3.0141e-06,-4.5122e-07,0.0012197,3.0838e-09,6.4679e-11,1.2451e-11,-3.3641e-23,-5.1656e-16,-1.0619e-22
1.0725e+09,1.0574e+09,1.2023e+09,3.7983e+10,4.5438e+10,-5.7452e+10,-9.891e+10,-1.4239e+11,-4.7675e+11,0.00072122,0.0006029,1.9084e-05,-5.5726e-07,-3.2369e-07,-8.0221e-07,-2.686e-06,0.0013241,1.5456e-08,7.8465e-13,1.0907e-11,4.0666e-23,1.1654e-15,-1.1672e-22
8.7409e+08,8.7402e+08,-4.6066e+09,4.0637e+10,3.7781e+10,-1.7305e+11,2.3144e+11,6.901e+11,4.0619e+11,0.00072931,0.00078445,-8.8926e-05,1.6653e-06,-1.2451e-06,4.9655e-06,2.9227e-06,0.0015138,3.4672e-08,7.5707e-11,4.6782e-11,4.418e-22,-1.6873e-15,-1.9802e-22
1.1411e+09,1.0839e+09,-1.53e+09,4.3147e+10,4.8013e+10,-1.5795e+09,-2.3974e+11,-3.5909e+11,-1.4295e+11,0.0006961,0.00062555,-2.2183e-05,-1.2061e-06,-7.9459e-09,-1.8065e-06,-7.1913e-07,0.0013217,6.9453e-09,6.4602e-12,9.6044e-12,1.5398e-23,-7.9733e-16,-1.8404e-23
1.2166e+09,1.2754e+09,1.1598e+08,5.3393e+10,5.0922e+10,-6.5185e+10,-4.8572e+10,-1.1706e+11,-2.9308e+11,0.00056374,0.0005911,1.284e-06,-1.7442e-07,-2.3408e-07,-4.2038e-07,-1.0525e-06,0.0011548,7.5499e-10,9.0042e-14,2.009e-12,6.8656e-25,-3.1673e-17,-4.7348e-24
